,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Zc3h12a,292.099781570727,5.08878336020636,0.3715393552328311,13.696485415434369,1.0655866529661937e-42,3.4788600043943677e-40
Prkd3,1173.1828353493188,-2.667945934466632,0.1977646491526208,-13.490509784727502,1.7786643073142171e-41,5.657976768343635e-39
Thrsp,1632.751303953522,3.7238767918166324,0.2769274371758909,13.447121129609869,3.200936188851755e-41,9.927703589723717e-39
Serpina3f,937.8042217902508,11.567818688531874,0.8698300290461003,13.2989415198941,2.3476827876603336e-40,7.10374455212539e-38
Slc41a2,3158.0864622335675,2.5644142143539823,0.19699184194768246,13.017870125987477,9.683434296984385e-39,2.8603020449616263e-36
Ddit4,223.32762340842265,4.406925669361889,0.3390159464920127,12.999169257265947,1.2367948368538265e-38,3.568296917676412e-36
Tacc2,4830.124815902966,2.5243407920461114,0.1960584759742886,12.8754484064089,6.187865846440561e-38,1.7446969020668544e-35
Hif1a,1494.7755677244093,2.2593318721738904,0.17551431228995698,12.872636098424723,6.417392693762539e-38,1.7692038613070677e-35
Nampt,1634.9106774782808,2.916896401048036,0.22667991064538281,12.86790872972955,6.822441766687502e-38,1.8399828816853296e-35
Serpina3n,47954.64382507279,2.124098038843844,0.1677315686390791,12.66367479943164,9.399424306888521e-37,2.4810480415161486e-34
Apbb3,271.26777068983404,3.593060020081884,0.28446463312770354,12.630955140454548,1.4253749291285205e-36,3.684000285576755e-34
Bcl2l1,842.4378574325481,2.6602332381639635,0.21398927352080127,12.431619559217626,1.7603139155415283e-35,4.36769088724164e-33
Sgk2,190.46805449197484,-4.91207454489114,0.3951032345827227,-12.432382514101388,1.743590508468244e-35,4.36769088724164e-33
Apaf1,221.2642510924122,5.573580953971152,0.45223984699134795,12.324391561360542,6.694686721795257e-35,1.6285153621684697e-32
Slc25a51,803.6020083482272,2.961631123320382,0.24145870844374648,12.265580075403925,1.3861603251298162e-34,3.307058652607788e-32
Tubb6,230.6760849211288,3.535849099211034,0.28854983077659924,12.253859548954493,1.6018699097531389e-34,3.7495845472448003e-32
Stbd1,436.97327368094113,-2.7315953579040975,0.2242501598592874,-12.181018553646163,3.923510522879822e-34,9.013902138305014e-32
Gm38070,834.523475168427,3.992878769036684,0.3285280665451438,12.153843691427847,5.473067629935838e-34,1.2345250366724364e-31
Icam1,634.4068523706569,2.9405260927563988,0.2454516902332179,11.980060475291225,4.5199385158284624e-33,1.0013278076315696e-30
Hhex,412.42407538477113,-4.470202547680612,0.3735424890428833,-11.967052420554563,5.2873798186327804e-33,1.150793579472952e-30
Plcxd2,1126.4457204599719,-2.0026417270278345,0.1673817907112729,-11.964513693621033,5.4516045103145274e-33,1.1660794061200349e-30
Sod2,3591.986410497887,1.9879886066992456,0.16626829198915558,11.956510666681458,6.003186125273086e-33,1.2622970689853882e-30
Gadd45g,1100.8793600700812,2.869738732982903,0.24017320655751934,11.948621472460651,6.601108396213323e-33,1.3648891793903749e-30
Sec14l2,1753.6068578807658,-1.9700869340984315,0.16569513312339645,-11.889829815527946,1.3367869112364713e-32,2.718717773901584e-30
Clec2d,354.02880568681235,-4.041804302355634,0.34096377262255567,-11.854057899663966,2.0501704142422755e-32,4.102324864369302e-30
Col4a1,1320.1040657429312,3.4225184688124197,0.289229596894038,11.833223520573146,2.628498333116389e-32,5.176055606451099e-30
Fbxo21,628.8987496228027,-3.4472145117597157,0.2913741221957083,-11.830887677267075,2.7026836585032503e-32,5.238983354279894e-30
Paqr9,3600.1711059455592,-1.900048811541054,0.16188528890543066,-11.737007262290616,8.234915729002964e-32,1.5717286851386274e-29
Sbno2,719.1171052586121,2.2042536070451155,0.1883893859446576,11.700519092368879,1.266762125345244e-31,2.3811289283383482e-29
Socs3,1552.729044719096,2.3526652638209757,0.2014447080865608,11.678962858681974,1.6327552161340137e-31,3.0232777927400856e-29
Carmil1,833.889124752696,2.49718452396987,0.21644589202854603,11.537223000936086,8.564571186189632e-31,1.5625304431745378e-28
Ptpn2,522.4426638483804,2.5478351294420944,0.22090555167451512,11.533594833307337,8.933394335002727e-31,1.6061984075368672e-28
Adh6-ps1,327.4357051092973,-3.711037814430453,0.32294503764783017,-11.491236531949191,1.4600687624272e-30,2.587659009524549e-28
Nr2f2,184.29785276330966,-3.6481334422319063,0.3182293810200718,-11.463848594174296,2.004071877280981e-30,3.5017627759926547e-28
Susd6,1193.1851991256283,2.2983000500438235,0.2028562004371673,11.329700768775364,9.35236972780039e-30,1.6114652617096059e-27
Ddx3x,6702.94393722293,1.7681762288008769,0.1561017537619792,11.327074720101841,9.636972347709642e-30,1.6377572458313127e-27
Irs2,1214.48798419955,2.2523096153381337,0.19943316900510596,11.29355576393849,1.4120616661520724e-29,2.367302301389542e-27
Rmnd5a,2485.7928145396754,1.9262465383875558,0.1712772450061982,11.246365728955112,2.4133224768002351e-29,3.9919571529578286e-27
Il1rn,1113.9816452317964,8.260667420551815,0.7407753006217993,11.1513807407157,7.050374969853104e-29,1.1508809457368107e-26
Hykk,610.8279808443189,-3.1291729987502688,0.28102356959784697,-11.134913001170002,8.48277961446966e-29,1.366719011650787e-26
Cep85,1112.907979980993,1.981938169889185,0.17805276747329496,11.13118430010611,8.845242240766963e-29,1.4068471184481403e-26
Aqp9,2315.309593641147,-2.6268062049308374,0.2363519895824494,-11.113958505580923,1.0729527138272418e-28,1.6849432111064254e-26
Adcy1,142.69156623710148,4.898454393681887,0.4430082797884933,11.057252464943929,2.0219662578554537e-28,3.1355641743693447e-26
Mt2,4968.97988935052,2.7523061899616574,0.24936336826924527,11.037331621980291,2.5241809355496153e-28,3.866047985978831e-26
Sptbn2,1129.7011155491693,-2.4640855024375217,0.22358121217343344,-11.020986416900335,3.0272332154410045e-28,4.579982350092817e-26
Stat3,5445.169772688589,1.3967256696237191,0.12749799024940747,10.95488381339572,6.295910967423129e-28,9.410490537572449e-26
Cebpd,342.6611879603129,3.2495430226288353,0.2970407197168369,10.939722425014866,7.442742702390287e-28,1.0992222138792132e-25
Gadd45a,238.5678508492906,3.9806541890819496,0.3639586734871407,10.93710489419781,7.660724130151715e-28,1.118105218337202e-25
Gne,1372.0592929809318,-1.9408508093465242,0.1779654221493322,-10.905774761784572,1.081678562424556e-27,1.5603842145859351e-25
Sds,1847.821714651551,3.0306864382297127,0.28179845812070603,10.754801351437997,5.62550973222192e-27,8.021847556085649e-25
Enc1,319.2380227353213,3.354655850493214,0.3144862089054935,10.667100036495794,1.4508391082983482e-26,2.0453534065396938e-24
Cpne8,681.9499076020476,2.6967769781014845,0.2541686307057223,10.610188088961403,2.672106173809129e-26,3.7247358643006804e-24
Snx10,1098.1331424180762,2.2366732819363966,0.21206760601805605,10.54698227576521,5.245484784367128e-26,7.230609359428732e-24
Nfil3,983.2410345624403,1.8307766978796323,0.17396076727228932,10.524078081433373,6.691325435025582e-26,9.122261906255755e-24
Gm4952,593.3562513151659,-2.3859903776540747,0.22726647039709127,-10.498646692075404,8.762734471977344e-26,1.1816356941233797e-23
St6gal1,2171.656865422364,2.4758147065951097,0.23680373643455724,10.455133621927974,1.3880298675433403e-25,1.8516019931981377e-23
Bzw2,264.83536086708824,3.3079477478742634,0.31689334951607917,10.43867835322438,1.65093126832434e-25,2.1788780122161447e-23
Btg2,709.2681864350267,2.8296444855503076,0.2719878455122573,10.403569616212089,2.388156353982235e-25,3.118680813421432e-23
Gan,606.5203147226657,3.3218650427993652,0.3195737485943369,10.394674335457074,2.621810294263296e-25,3.3646600812791495e-23
Ppm1k,842.2116292544534,-2.551681566294417,0.24548737512357188,-10.394349465058916,2.6307595347741215e-25,3.3646600812791495e-23
Saa3,2987.907577455036,7.120222055797727,0.6885787140837968,10.340462041833069,4.62303151791275e-25,5.852380511349548e-23
Tlr2,795.2206524285368,6.429708066236261,0.6224690890692695,10.32936121510887,5.190508163821934e-25,6.504388311148981e-23
Socs1,134.32609180332685,8.026966548325024,0.7781655921716513,10.315242191477415,6.012951324444707e-25,7.459667413106103e-23
Gnl2,950.932676699121,1.9706837006961555,0.191107826209993,10.31189428386219,6.226182272856449e-25,7.647724482876941e-23
Sgms1,532.301300683473,3.2284634393617813,0.31325570976785166,10.306159915662317,6.608953662111366e-25,8.038301875701334e-23
Tcim,194.8876523337817,3.9404393691152144,0.3827591451150269,10.29482748983315,7.435272907496143e-25,8.955533562174482e-23
Slc16a1,2173.892234104046,1.9711183818605418,0.1916477458019416,10.285111226393418,8.224705880789321e-25,9.782726117642707e-23
Lpin2,895.1114603080698,-2.5084652703491632,0.24390810737296384,-10.284468595024716,8.279753686542675e-25,9.782726117642707e-23
Pbld1,640.2595072667268,-2.3308082575785964,0.22667258711150484,-10.282709026619193,8.432353458637248e-25,9.86903556677865e-23
Cnot12,1003.079643868834,2.1149310864104574,0.20571729190082932,10.280764766386326,8.604212948325628e-25,9.976062227750257e-23
Pfkfb3,1943.5510931994575,5.614924056362741,0.5463832146891591,10.276531023298562,8.9905458160332e-25,1.0327473277195173e-22
Nfkbiz,538.9503361860274,3.4095689394911646,0.332349849180491,10.258975437775847,1.0784487544039668e-24,1.22745277496657e-22
Mt1,15170.829537843225,1.9196511080813228,0.18728590834970943,10.24984274042047,1.185362352728485e-24,1.336873213449962e-22
Eps8l2,502.958357718096,-2.6758170986307066,0.26139710816537404,-10.236597938711085,1.3593238616491559e-24,1.5192587232089575e-22
Xbp1,3566.327487772518,1.5587777518583696,0.15234966605489178,10.23157970885699,1.4316474224272481e-24,1.5858051716636106e-22
Fndc3b,2427.0651541308325,1.8877813886744557,0.18487682836472016,10.211022145783948,1.7699040428829422e-24,1.9431353589385645e-22
Dop1a,675.5254150837923,1.9008668286487427,0.18679656808320874,10.176133577582643,2.534317475247721e-24,2.7579598770108094e-22
Chac1,205.46655111420105,2.8863284311876476,0.28561185299020064,10.105772575505393,5.208341635225166e-24,5.618668376226384e-22
Coq8b,373.3976201082803,2.932336259890833,0.29416117585048795,9.968467971385998,2.0943434270411067e-23,2.239864185851032e-21
Npas2,92.83744870140121,5.456665755280608,0.5494750386279242,9.930689060792036,3.061326379690286e-23,3.2460525697809986e-21
Ralgapa2,1486.5063461830864,2.027577060627698,0.20459402422318218,9.91024575779353,3.757208361658084e-23,3.950163299553406e-21
B3galt1,2423.972558906389,2.0517726192268,0.20723791973047131,9.900565600616368,4.1392739314534025e-23,4.315280033076548e-21
Tsc22d3,159.74024147976442,-3.283188538923716,0.33467594088711994,-9.810052465142917,1.0191555805661894e-22,1.0536370110420122e-20
Nfkbia,817.9866786092334,2.5969970031332013,0.2650175201644723,9.79934081913332,1.1332274743464997e-22,1.1618859542762542e-20
Nherf1,3445.7271150183687,2.049595581167488,0.2092932654599941,9.792936130375695,1.2073788655085701e-22,1.2277657545491247e-20
Srsf5,2105.332985231803,1.8693001080431506,0.1911353023137849,9.77998352692764,1.3723287887666337e-22,1.3841553620682e-20
Mrap,987.718476916844,2.2041937992352354,0.22626922603281074,9.741465235381195,2.0064019152670253e-22,2.007372754903445e-20
Sowahc,326.315786270658,3.2941755095922733,0.3388641357082647,9.721227956765242,2.4481113015656006e-22,2.4297015045778273e-20
Cpox,1494.2893166866684,-2.1833282883450127,0.22835324868751547,-9.561187768923473,1.164128865384895e-21,1.1462049765051591e-19
Cep170,402.58206565975553,2.5537529365775935,0.26874451245850906,9.502530538076986,2.0485060718719677e-21,2.0010839628065852e-19
Fasn,10274.668144770196,2.1920247366472867,0.23075785265396068,9.499242220521086,2.1142318280054833e-21,2.0491531295496896e-19
Tmem87b,1206.2968251347352,1.9252788080318433,0.20298783817204907,9.4847002922412,2.4308059594888286e-21,2.337719281660342e-19
1200007C13Rik,120.8389303486304,4.62656634347537,0.48930042999074136,9.455471648702444,3.2156894448598416e-21,3.0687571733023997e-19
Ikbke,674.2494014925996,2.6425664824648263,0.2797579475404501,9.445903166281768,3.523523502358754e-21,3.336857448111657e-19
Map4k3,962.9576315475201,2.2031640858948043,0.23398404744043402,9.415873047737024,4.69166966233546e-21,4.409458623555585e-19
Pik3ap1,2090.357405479474,1.9147859546773556,0.20570502126347037,9.308406488652828,1.297645164929844e-20,1.2104199936932065e-18
Fam199x,589.830175346373,2.2747894429677973,0.24492818161272173,9.28757739509402,1.578399040541308e-20,1.4613148132056321e-18
Nat8f2,6328.886166410065,-1.2561350666698965,0.13531824070230877,-9.282821444843576,1.650489607407572e-20,1.5167388199628399e-18
Il20rb,95.0100009229354,7.805555321834791,0.8415515339195884,9.275195881920435,1.7729297089911912e-20,1.6172769095400528e-18
Oat,7006.306365798884,-2.5265593032955076,0.27266343981545726,-9.266219574599077,1.928605155673983e-20,1.746443471627112e-18
Klf6,206.55113825952984,3.9131184749838575,0.4228121337357441,9.254981498306623,2.1426751464094422e-20,1.9262339033590974e-18
Ptpn1,745.5727977972438,2.1393044927521485,0.23225856597923517,9.210874456804365,3.2347879900402016e-20,2.8871064607509885e-18
Irf2bp2,619.9952126577051,1.9180759878486833,0.20910918077343665,9.172605338293872,4.617222894047465e-20,4.062501221528571e-18
Stard5,469.3010620664716,-2.160703538601142,0.23554157969091477,-9.173342309398139,4.5857545714658136e-20,4.062501221528571e-18
Lipg,78.05163545305072,-5.579245646548948,0.6093407482551876,-9.156199815168769,5.375706896377407e-20,4.696550687074515e-18
Mctp2,562.9578019862563,1.6759846778513379,0.18398315230443055,9.109446473001746,8.280334621938457e-20,7.18362456781598e-18
Rcl1,2650.6968820081593,1.685656630796354,0.18515722384509975,9.103920418500946,8.712862660010731e-20,7.506373205562021e-18
Lgr5,84.47953180714488,-5.735220968809883,0.6307385840869083,-9.092865274941921,9.646274510055565e-20,8.253219418741334e-18
Hsd3b5,486.54999401468126,-3.2538708168734343,0.35828889197032915,-9.08169605532425,1.0689592528334714e-19,9.080661744798577e-18
Keg1,341.5092637466222,-2.125840265174583,0.23409800997350427,-9.080983923849631,1.0759771695029752e-19,9.080661744798577e-18
Sdc4,8073.6747470701575,1.1952353009676173,0.13176885085218032,9.070696854664423,1.1825823895634149e-19,9.912916976299814e-18
Crybg1,1080.3270839634104,1.5679709510329785,0.1729228267575923,9.067460788337684,1.2182279292801113e-19,1.0143178315871852e-17
Egfr,26558.023906325157,1.3007398102235421,0.1439359908198883,9.036932339259048,1.611300477380787e-19,1.3326529148257362e-17
Apol7a,476.8669976936175,-3.0192466914218,0.33429352373797716,-9.031723551391076,1.6898887914570756e-19,1.3883947249547338e-17
Ibtk,2738.6088982047627,1.651113127962055,0.1836917015770747,8.988501460798265,2.506241442828134e-19,2.045554693403015e-17
Uck2,287.287588810982,2.4907012337658525,0.27850051114022806,8.943255520675711,3.7787069663547607e-19,3.0639633087972005e-17
Cdk17,463.53387501012287,2.1228402707945357,0.23796505001738938,8.920806944714817,4.629029082801385e-19,3.7290736883918166e-17
Junb,1396.8277361471698,1.7981291087266957,0.20160000347545118,8.9192910601594,4.692825368281379e-19,3.7560768721870185e-17
Shroom1,529.4281975335273,1.7245311384810502,0.19353762116254306,8.910573190484234,5.076940149610519e-19,4.0374691984659033e-17
Pcsk5,611.6185309878203,2.3988921491868367,0.26981084230259833,8.891014640903238,6.05533981412537e-19,4.784875524461105e-17
Nr1i3,246.09257416809808,-2.845152889741687,0.3211708365196637,-8.858690037280182,8.0960132156186135e-19,6.35690759195978e-17
Ptk2b,281.65138030133323,-3.3970622736568212,0.3835319812627062,-8.857311618375705,8.196716592674825e-19,6.395501009353703e-17
Erbb3,1552.362691051644,-2.001610870594673,0.22678385766583142,-8.82607294538604,1.0841533024019668e-18,8.406253668499249e-17
Zbtb16,695.148182483027,2.061154321358605,0.2336395248598657,8.821941932106144,1.1249158642308272e-18,8.668140504128971e-17
Smarca2,1140.7753318926689,-1.639881653981759,0.18600131530957928,-8.816505685738573,1.180872072117733e-18,9.043147485612713e-17
Rdx,2599.3593521562616,-1.447984614502799,0.1644490243631535,-8.80506661629812,1.3077488578444838e-18,9.953332718048262e-17
Slc16a12,303.0028923413675,-2.1940094920519004,0.2494881081361398,-8.794044367255697,1.4427056458996816e-18,1.0913540392092346e-16
Slc11a2,635.5413295570474,2.111052459994345,0.24021479703051563,8.788186598372489,1.5199336749656031e-18,1.1428058891892892e-16
Tnfaip3,1591.646560733138,6.48186784876289,0.7399880625371784,8.75942218113448,1.9625377299376115e-18,1.4667013902172292e-16
Gtf2i,700.6447455692348,-1.8865643928392322,0.21576214740509145,-8.74372273138914,2.2555258061871116e-18,1.6755720450034314e-16
Dhrs7l,289.8989938212438,-2.8295471945883093,0.32393905652254495,-8.73481334718706,2.4405879711909323e-18,1.802257998249685e-16
Usp53,357.93058389317036,1.94118345060252,0.2223015301235438,8.732209128401903,2.4974589436924398e-18,1.8333417547602608e-16
Sntb2,288.5803025472379,3.062737549963543,0.35249709478842667,8.688688772887156,3.6664657837070095e-18,2.6756573242746563e-16
Fam222a,194.2123878870642,2.6842975854803934,0.30904971293675626,8.68564982627797,3.765833244250874e-18,2.7321010074956926e-16
Cebpb,2193.979760122247,1.9759221596156982,0.22799132278037654,8.666655096865679,4.4500039349016025e-18,3.2096946986272836e-16
Eif6,963.9237620512083,1.5449432265877736,0.17830629977395954,8.664546505346765,4.533138089490307e-18,3.250757869261084e-16
Caprin1,2309.77820086074,-1.3075158590642177,0.1509385257267509,-8.662572082035952,4.6123715660982195e-18,3.288567910862903e-16
Bcl3,804.0596980534228,2.1821653431402854,0.2519604686852114,8.66074489592488,4.686913651308021e-18,3.3226200433215606e-16
Bag3,940.0694412054686,1.6897287820247573,0.1954972256580875,8.643236630784664,5.464258788048629e-18,3.851681507075641e-16
Slc16a6,250.4047182497724,3.121366911414349,0.3616409184904591,8.63112206562073,6.075300527213325e-18,4.258202166136074e-16
ENSMUSG00000118642,1987.3325707229128,1.648004615527027,0.1909931998718239,8.628603618521538,6.210552010300452e-18,4.32854540672963e-16
Zfp36l1,2184.4755085214647,1.6362622879524897,0.19000524613720052,8.611668999765218,7.200449204522757e-18,4.990434236385996e-16
Wasl,1329.9652328270106,1.3187360462676228,0.15452206015413708,8.53428982859905,1.410189300363298e-17,9.719338033503931e-16
Acvr1b,455.735403248281,2.5431660900252906,0.29862318033083973,8.516305020955702,1.6472462423382236e-17,1.129046236599337e-15
Myd88,514.5510300930708,1.898498172903467,0.22334342179769698,8.500354107689432,1.8901322060264254e-17,1.2884055026353754e-15
G3bp2,2493.850053057612,1.5849124446044152,0.18685019495944835,8.482262728965226,2.208561629416884e-17,1.4972358237456755e-15
Mapk6,511.9321009329109,1.9211674221722854,0.22656494392639734,8.47954404983501,2.2607814469597264e-17,1.5243073169012157e-15
Dennd4a,1982.2896164912831,1.8702381251307638,0.22137511642152144,8.448276190037701,2.9563533884625577e-17,1.982514602014405e-15
Adcy6,117.0712868977151,-3.638108880821564,0.4307137685710366,-8.44669742713725,2.996590406182954e-17,1.9986935795218133e-15
Fzd4,100.95232566313781,-4.269653577470728,0.5069985954847454,-8.421430780076381,3.719140396579057e-17,2.4673612705860847e-15
Xdh,2850.911473103073,1.6684376311616715,0.19840272393021208,8.409348410702982,4.1229470427404127e-17,2.7207064368211464e-15
Tspyl2,285.82657433847623,2.873782059996854,0.34209087098917784,8.400639431526272,4.440539343319366e-17,2.899438478590529e-15
Slc30a10,764.6315911881547,1.6447785709732534,0.19578095320588274,8.401116370312124,4.422538582824356e-17,2.899438478590529e-15
Rasgef1b,170.17946811077388,3.989742565478071,0.47574764527491303,8.386258145686837,5.018606542249191e-17,3.259729464038925e-15
Etv6,395.111376386698,1.813118433327262,0.21644114952055268,8.37695806616982,5.431318748629299e-17,3.509423978932035e-15
Tacc1,1078.887487734181,1.4174916347200872,0.17009681876830096,8.333440007781316,7.852665163019498e-17,5.047676891835227e-15
Met,824.6533424961115,-1.576001003429513,0.189319081029519,-8.324575604631104,8.46314005514617e-17,5.4120471919661535e-15
Plec,5780.957818060659,1.5208449427219832,0.18272826534953018,8.322986812209091,8.577399289478179e-17,5.45698541462904e-15
Chic2,351.461859016328,1.8683612357716717,0.22462451402952777,8.31770852724502,8.96802232220046e-17,5.6763920882254546e-15
C130074G19Rik,687.6505715571304,-1.9777414775992048,0.2378864532704592,-8.313804550066834,9.26817489605049e-17,5.8365978558579886e-15
Miga2,257.7247019972962,-3.3100124766660723,0.3982530396987946,-8.311330101006861,9.463526806293121e-17,5.9295208868117406e-15
Rlf,428.2621335226012,1.9342149222160023,0.2327766730327947,8.309315950844871,9.625532209185926e-17,6.000721235535708e-15
Nop58,522.4169235468454,1.7414577737375583,0.21020466845977767,8.284581814940916,1.1852481238302147e-16,7.352094112118822e-15
Fyco1,571.688232109959,-1.718298967133659,0.2082161925838382,-8.252475207670443,1.5514709124330794e-16,9.5758945968382e-15
Sat1,855.3535395799925,1.8357637007584908,0.22246940101248924,8.251758185187152,1.5608099995225553e-16,9.585845967364763e-15
Cp,31783.441948410553,1.5038120268523378,0.1822573134276692,8.251038043799225,1.5702454927028407e-16,9.596288464271646e-15
Snhg5,61.69232563014352,4.3296021549883195,0.5264727067344097,8.223792230073721,1.971675377235895e-16,1.199049251470025e-14
Gm7694,607.0888174288636,1.8213820979015583,0.2217940024690539,8.212043958022214,2.174546315678795e-16,1.3159717849907869e-14
Dennd2b,803.1473951200044,1.9067918050843573,0.23260340828809153,8.197609051036327,2.4521532552361296e-16,1.476767635167933e-14
Kif21a,2485.176634762525,1.2610729507511138,0.15396838304451377,8.190466937530449,2.6021464801911923e-16,1.559527982282702e-14
Paqr7,78.77510888891052,-5.870371003734204,0.7176632628430274,-8.179840473481523,2.8421989540297557e-16,1.6952077030621707e-14
Klb,267.714587839465,-2.595121279796771,0.3184215507662655,-8.149954905852764,3.640600032011399e-16,2.1610183730685847e-14
Slc41a1,130.21014278490975,2.782156994788528,0.3430385423738526,8.110333537263166,5.048100098325394e-16,2.9822252295154685e-14
Ppp1r3c,124.11602307248542,-4.256827394048738,0.5257236323415292,-8.097082063990893,5.629309982196198e-16,3.297678589228147e-14
Zbtb7c,219.95165680512784,3.920065642385325,0.48414078606248584,8.096953934138034,5.635239891313616e-16,3.297678589228147e-14
Cers6,325.0422162423617,2.1940026618742845,0.27282983154424484,8.041652371575367,8.863504187943752e-16,5.16247103078076e-14
Rtn4rl1,69.54108854674499,-6.905332723333074,0.8590073496907663,-8.038735321436913,9.07704052917781e-16,5.2621385422887806e-14
Nfxl1,610.8760348787098,2.2473172074024497,0.2796337071391161,8.03664633421472,9.23306676076017e-16,5.327694243441426e-14
Runx1,224.6592208557329,10.788873120049436,1.3429478048018855,8.033724826439576,9.45571406630285e-16,5.430906884562646e-14
Klf10,734.5278992070882,2.686102295993298,0.33507702012923923,8.01637275799238,1.0891364177133343e-15,6.226648109747293e-14
Sh3bp5,176.2263067321037,-2.9395909965804594,0.3668488748437053,-8.01308440112529,1.1186681229139512e-15,6.366145290307559e-14
Lcn2,14060.334835158885,4.047020553857429,0.5072929728888258,7.977679112744859,1.4911043518220408e-15,8.446867848723397e-14
Ppara,644.1481213972812,-2.4473091627408956,0.3069594665999477,-7.9727437301368855,1.551897687368535e-15,8.751292140679112e-14
Agt,6828.707269058204,1.50006737763233,0.18863948681611628,7.952032752795704,1.834757278718908e-15,1.0299546968229308e-13
Gng12,647.7620275502986,1.8927828016164017,0.23831417909750235,7.942384329729708,1.9833128076695327e-15,1.1083323735111811e-13
Suco,640.9086874133317,1.626680542230935,0.2055968604415596,7.911991159482296,2.5330438501170866e-15,1.409190224419398e-13
Dact2,97.89349380602911,-3.3173125936904984,0.4198364156326147,-7.901440823545359,2.756977353233184e-15,1.5269223680451287e-13
Cyp8b1,4081.9992364296913,-2.28879073566631,0.29015473677397746,-7.888172914610094,3.0664269853775155e-15,1.6907596969152649e-13
Tnfrsf1a,1199.72137968781,1.1287605823588516,0.14317623137341284,7.883714856378438,3.177890077734994e-15,1.7444647922292183e-13
Matcap2,72.82509463720342,5.452762218259497,0.6919383857320455,7.88041584438284,3.2629332210712543e-15,1.7832576890136556e-13
Prag1,73.9139446150341,5.546760558957931,0.7044795773626823,7.873557640553618,3.4469616374878034e-15,1.875570441871653e-13
Anks4b,446.7248048396941,-1.8416054453314867,0.2340935338668962,-7.866964178423697,3.633506285223375e-15,1.9684401298900083e-13
Dapk1,443.10552514730296,-2.4219305955326464,0.3078923094046495,-7.866161386803618,3.656887234803378e-15,1.9724931754335092e-13
Tmem254,668.7189304147249,-1.8323702539462337,0.23329717081464282,-7.85423264048955,4.022270918194354e-15,2.1601858446371927e-13
Iigp1c,944.722785283102,-1.5902399103249851,0.20275219801259314,-7.8432684129333765,4.389683014134156e-15,2.3473451497132904e-13
Gzf1,329.91509859558107,-1.6245547329918046,0.20732318195886976,-7.835856644888343,4.656569151306512e-15,2.4793732571291243e-13
Ppfibp2,255.57135963766342,-2.329928031334892,0.2978509763578986,-7.822462292469518,5.179997365285663e-15,2.7462840732364934e-13
Pprc1,339.6722863029214,1.7554038096250366,0.22463889212174024,7.8143361242794835,5.525346841055606e-15,2.916912889793015e-13
H2-Q4,307.28549462824606,2.0178724457973782,0.2585515061788024,7.804527908655499,5.9724689066011715e-15,3.1395953074277177e-13
Arhgef26,1722.6010880451843,1.4649475437859714,0.1883581651793187,7.777457071698102,7.39968672000168e-15,3.873439386005943e-13
Cyp2f2,6349.345589224916,1.5427869429824956,0.19884250870050033,7.758838656105799,8.571060581456291e-15,4.467755360233057e-13
Nos1ap,762.7517099638254,2.1566574387508184,0.2781956967306265,7.7523033752714126,9.024048171599688e-15,4.684198394011118e-13
Mapkapk2,994.2458387172828,1.331739201526159,0.17200497954406355,7.742445626029096,9.75224840145867e-15,5.041099736187344e-13
Axin2,114.0567519721201,-3.7032510783128885,0.4783972141059694,-7.740954522976349,9.867319090877232e-15,5.079417454000952e-13
Ppm1l,520.938150219349,1.9718995982066951,0.25484116348784724,7.737759360452497,1.0118412524395694e-14,5.187149825522851e-13
Atg16l2,280.49600703756164,2.5220846051601296,0.32610719797666077,7.73391271584454,1.0429055092886774e-14,5.324397427257339e-13
Cxcl12,863.2408212093881,-2.712365644259585,0.35074711086497773,-7.7331090128458015,1.04951350842118e-14,5.33617401043982e-13
Hsf2,186.95519455024498,-1.9310315472594357,0.2497692045819242,-7.73126354985071,1.0648431166781319e-14,5.392017838983226e-13
Tnip2,232.3120458938915,2.310041842910316,0.2989626671116244,7.726857220095009,1.1023416694022435e-14,5.559207622196843e-13
Lysmd3,819.5667035358175,1.5014752167740189,0.19450223146808673,7.719578358772587,1.1671515028380782e-14,5.862219248667691e-13
Nck1,577.229892985539,1.9053453100153444,0.2474668398870264,7.699396456047093,1.3671039794317457e-14,6.838827406786386e-13
1600014C10Rik,477.4808515348212,-1.6645251197770248,0.2165256544771701,-7.687426803055931,1.5012368082645944e-14,7.479656161980143e-13
Rapgef2,937.7182739719887,1.917860411853793,0.25047133180031617,7.657005686314526,1.903182103862233e-14,9.444350872205945e-13
Slc17a2,1808.994710388233,1.6341412944350975,0.21417586047010137,7.629904186439448,2.349282487030315e-14,1.1611632882110792e-12
Trappc11,1136.7359419056536,1.2768321743197,0.16779387863284084,7.60952774155491,2.7509926162990917e-14,1.3543180316589892e-12
Lbp,4726.944665770088,1.4398565279548705,0.18949804987266286,7.5982656756753535,3.0012569524875874e-14,1.4716835475320556e-12
Arhgap29,548.2073613126738,-2.0410283572539965,0.26873168168427997,-7.595041806986878,3.076930795730381e-14,1.5028505295996498e-12
Khk,2169.170812161365,1.2415041144307772,0.16407529452877628,7.5666730813823815,3.8290390431168525e-14,1.8628650340748108e-12
Mtss1,3202.087969995434,1.0550056103226042,0.1395032088205895,7.562590274747101,3.951207078913693e-14,1.9147919930079405e-12
Nr1h4,1002.5176852325061,-1.6775983710637323,0.22201527352480593,-7.5562295531721295,4.1492130718251496e-14,2.0029236330374634e-12
